smiles,endpoint
Oc1ccc2c3C(C4OC4C(=O)c13)C5(O)CCC(=O)c6c(O)ccc2c56,1
CC#CC(OC(=O)NC1CCCCC1)(c2ccccc2)c3ccccc3,1
Clc1cccc2C(=O)c3c(NC(=O)c4ccccc4)cccc3C(=O)c12,1
[O-][N+](=O)c1ccc2ccc3c(c4ccccc4c5ccc1c2c35)[N+](=O)[O-],1
[O-][N+](=O)c1cc(c2c3CCCCc3c4cccc5ccc1c2c45)[N+](=O)[O-],1
CC(=O)N(OC(=O)c1ccccc1)c2ccc3c(Cc4ccccc34)c2,1
[O-][N+](=O)c1ccc2c3ccccc3c4c(ccc5ccc1c2c45)[N+](=O)[O-],1
[O-][N+](=O)c1cc(c2c3ccccc3c4cccc5ccc1c2c45)[N+](=O)[O-],1
[O-][N+](=O)c1ccc2c3cccc4ccc(c(c5cccc1c25)c34)[N+](=O)[O-],1
Cc1c(Cn2ccnc2)c3cc(ccc3n1Cc4ccccc4)[N+](=O)[O-],1
[O-][N+](=O)c1cc2C(=O)c3cc(cc(c3c2c(c1)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],1
CCN(CC)CCNc1ccc2ncn3c4ccc(O)cc4C(=O)c1c23,1
O=C(ON=C1C=CC(=NOC(=O)c2ccccc2)C=C1)c3ccccc3,1
CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN4N(C)COc2c34)C(=O)O,1
COc1ccc(c2c(NCCCN(C)C)c3ccccc3nc12)[N+](=O)[O-],1
CN1CCN(CC1)C2=CC(=O)c3[nH]c(C)c4c5ccccc5nc4c3C2=O,1
OC(=O)c1ccc(Nc2c3ccccc3nc4cc(ccc24)N=N#N)cc1,1
CCCCCC(=O)\N=C\1/SN(C(=O)CCCCC)c2ccc(cc12)[N+](=O)[O-],1
COC(=O)c1cccc2Oc3c4[C@@H]5C=CO[C@H]5Oc4cc(OC)c3C(=O)c12,1
CCN(CC[N+](C)(C)C)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+](=O)[O-],1
OCCN(CCO)c1ccc(cc1)N=Nc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-],1
OCCN(CCO)c1ccc(N=Nc2c(Cl)cc(cc2Cl)[N+](=O)[O-])c(Cl)c1,1
CNc1ccc(cc1)C(=C2C=CC(=[N+](C)C)C=C2)c3ccc(cc3)N(C)C,1
Cc1ccc(cc1C)[C@@](OC(=O)NC2CCCCC2)(C#C)c3ccccc3,1
Oc1ccc2ccccc2c1N=Nc3ccc(cc3)N=Nc4ccccc4,1
CC[N+]([O-])(CC)CCn1nc2c3ccc(Cl)cc3Sc4c(CO)ccc1c24,1
CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc3ccc(OC)cc13,1
Nc1nc(nc2c1ncn2C3CC(O)C(CO)O3)c4ccc(cc4)[N+](=O)[O-],1
CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc3ccc(OC)nc13,1
CC1CC2(OC2C)C(=O)OC3CCN(C)CC=C(COC(=O)C1(C)O)C3=O,1
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,1
COc1ccc(cc1)c2nc([nH]c2c3ccc(OC)cc3)c4ccccc4,1
[Na+].OCc1c2ccccc2c(COS(=O)(=O)O)c3ccc4ccccc4c13,1
CN1CCN(CC1)C2=CC(=O)c3nc(C)c4c5ccccc5[nH]c4c3C2=O,1
Cc1cccc(c1)C(=O)ON(OCc2ccccc2)C(=O)c3ccccc3,1
COc1cc(NCCCCCNC(C)C)c2ncccc2c1.OP(=O)(O)O,1
CNc1ccc(cc1)[C+](c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C,1
CCN(CC[N+](C)(C)C)c1ccc(cc1)\N=N\c2ccc(cc2Cl)[N+](=O)[O-],1
[OH-].[Cl-].[Cl-].[Cl-].[Cl-].[Cr+3].[Cr+3].CCCCCCCCCCCCCCCCCC(=O)O,1
[Cl-].[Cl-].COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2c1,1
Cc1ccc(cc1C)C(OC(=O)NC2CCCCC2)(C#C)c3ccccc3,1
OCCN(CCO)c1ccc(\N=N\c2c(Cl)cc(cc2Cl)[N+](=O)[O-])c(Cl)c1,1
[H+].[H+].[Cl-].[Cl-].[Cr].c1ccc(nc1)c2ccccn2.c3ccc(nc3)c4ccccn4,1
[H+].[H+].[Cl-].[Cl-].COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2n1,1
COc1cc2OC3OC=CC3c2c4Oc5cccc(OC(=O)C)c5C(=O)c14,1
CC1CC2(OC2C)C(=O)OC3CCN(C)C\C=C(\COC(=O)C1(C)O)/C3=O,1
OCCN(CCO)c1ccc(cc1)\N=N\c2ccc(cc2[N+](=O)[O-])[N+](=O)[O-],1
OC(=O)c1ccc(Nc2c3ccccc3nc4cc(ccc24)N=[N+]=[N-])cc1,1
CCCCCCCC\C=C/CCCCCCCCN.O=C1NN=CC(=O)N1,1
CCCCCC(=O)\N=C/1\SN(C(=O)CCCCC)c2ccc(cc12)[N+](=O)[O-],1
Nc1ncnc2c1ncn2[C@@H]3O[C@H](CO)C(O)C3c4ccc(cc4)[N+](=O)[O-],1
O[C@@H]1[C@H]2O[C@H]2c3c(cc4ccc5cccc6c7ccccc7c3c4c56)[C@H]1O,1
O[C@@H]1[C@@H]2O[C@@H]2c3c(cc4ccc5cccc6c7ccccc7c3c4c56)[C@H]1O,1
CCN(CC)CCNc1ccc2nc(C)n3c4ccc(O)cc4C(=O)c1c23,1
CC(=O)ON(OCc1ccc(cc1)c2ccccc2)C(=O)c3ccccc3,1
CC(=O)OCc1c2cccc3ccc4cc5cccc6ccc1c(c56)c4c23,1
Clc1ccc(cc1)C(=O)ON(OCc2ccccc2)C(=O)c3ccccc3,1
COc1ccc2c3ccc4cc5OCOc5cc4c3N(C)C(=O)c2c1OC,1
Cc1ccc(cc1)C(=O)ON(OCc2ccccc2)C(=O)c3ccccc3,1
CN1CCN(CC1)c2cc3N(C4CC4)C5=CC(=O)N(O)C(=O)N5c3cc2F,1
Cc1cc(cc(C)n1)c2cc3N(C4CC4)C5=CC(=O)NC(=O)N5c3cc2F,1
NC(CCC(=O)NC(CSC(=O)NCCCCl)C(=O)NCC(=O)O)C(=O)O,1
CN(C)CCCNc1c2ccccc2nc3c(ccc(c13)[N+](=O)[O-])N(C)C,1
[O-][N+](=O)c1ccc2c(c1)c3nc4ccccc4c5c6ccccc6nc2c35,1
COc1ccc(cc1OC)c2nc(c3ccccc3)c([nH]2)c4ccccc4,1
COc1ccc2c(cc3N(C)C(=O)C(=O)c4cc5OCOc5c2c34)c1OC,1
Cc1ccc(cc1)c2nc([nH]c2c3ccc(C)cc3)c4ccc(C)cc4C,1
[O-][N+](=O)c1cc2[nH]c3cc(c4ccccc4c3c2c5ccccc15)[N+](=O)[O-],1
[Na+].OS(=O)(=O)OCc1c2ccccc2c3ccc4cccc5ccc1c3c45,1
Nc1nc(nc2c1ncn2C3OC(CO)C(O)C3O)c4cccc(c4)[N+](=O)[O-],1
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,1
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2n1,1
CC1CC2(OC3OC(CO)C(O)C(O)C3O)C=C(C)C4(CC4)C(C)(O)C2C1=O,1
Nc1nc(nc2c1ncn2C3OC(CO)C(O)C3O)c4ccc(cc4)[N+](=O)[O-],1
CCN(CC)c1cc(NC(=O)C)c(cc1OC)N=Nc2ccc(cc2)[N+](=O)[O-],1
CC(=O)C1(O)CC(O)c2c(O)c3C(=O)c4c(O)cccc4C(=O)c3c(O)c2C1,1
CCN(CC)CCC[C@@H](C)Nc1c2ccc(Cl)cc2nc3ccc(OC)cc13,1
CCN(CCCl)CCCNc1c2ccccc2nc3c1ccc4cccnc34,1
CCN(CC)c1ccc(cc1)c2ccc(cc2)c3ccc(cc3)N(CC)CC,1
CC(=O)OC1COC(Nc2ccc(cc2)[N+](=O)[O-])C(OC(=O)C)C1OC(=O)C,1
CCC\C=C\C(=O)OC1C(C)(C)CC2C1(O)C=C(C=O)C34CC23C(=O)OC4O,1
COc1cccc(c1)C(=O)ON(OCc2ccccc2)C(=O)c3ccccc3,1
CCN(CCCl)CCCNc1c2ccccc2nc3c1ccc4ccccc34,1
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc3C(=O)c4ccccc4C(=O)c3c2O,1
COc1cc(O)c2C(=O)c3c(OC)cc4O[C@@H]5OC=C[C@H]5c4c3Oc2c1OC,1
Cc1ccc(cc1)S(=O)(=O)O.CS(=O)(=O)OCCCNCCCOS(=O)(=O)C,1
Nc1nc(nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c4ccc(cc4)[N+](=O)[O-],1
CCN(CC)c1ccc(c2ccccc2)c(c3ccccc3)c1N(CC)CC,1
COc1cc(O)c2C(=O)c3c(OC)cc4OC5OC=CC5c4c3Oc2c1OC,1
Nc1nc(nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c4cccc(c4)[N+](=O)[O-],1
CC(CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1
[Cl-].[Cl-].CCN(CCCl)CCCNc1c2ccccc2nc3c(OC)cccc13,1
[H+].[H+].[Cl-].[Cl-].ClCCNCCCNc1c2ccccc2nc3c1ccc4cccnc34,1
CC(=O)[C@@]1(O)C[C@H](O)c2c(O)c3C(=O)c4c(O)cccc4C(=O)c3c(O)c2C1,1
[H+].[H+].[Cl-].[Cl-].Nc1ccc(\N=N\c2cccc(c2)\N=N\c3ccc(N)cc3N)c(N)c1,1
CCN(CC)c1cc(NC(=O)C)c(cc1OC)\N=N\c2ccc(cc2)[N+](=O)[O-],1
C[C@@H]1CC2(OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C(C)C4(CC4)[C@@](C)(O)[C@H]2C1=O,1
CC(=O)O[C@@H]1COC(Nc2ccc(cc2)[N+](=O)[O-])[C@H](OC(=O)C)[C@@H]1OC(=O)C,1
CCC\C=C\C(=O)O[C@@H]1C(C)(C)C[C@H]2[C@]1(O)C=C(C=O)C34CC23C(=O)O[C@@H]4O,1
Nc1ncnc2c1nc(c3ccc(cc3)[N+](=O)[O-])n2c4ccc(cc4)[N+](=O)[O-],1
CC(=O)ON(OCc1ccc(Oc2ccccc2)cc1)C(=O)c3ccccc3,1
COc1cc(NS(=O)(=O)C)ccc1Nc2c3ccccc3nc4ccccc24,1
O=C(ON(OCc1ccccc1)C(=O)c2ccccc2)c3ccc(cc3)C#N,1
CCOC(=O)c1[nH]c2ccccc2c1\N=C\c3cc(OC)c(OC)c(OC)c3,1
COC(=O)c1ccc(c2c(NCCCN(C)C)c3ccccc3nc12)[N+](=O)[O-],1
OCC12COC(N1C(OC2)c3ccc(cc3)[N+](=O)[O-])c4ccc(cc4)[N+](=O)[O-],1
COc1ccc(cc1)C(=O)ON(OCc2ccccc2)C(=O)c3ccccc3,1
Nc1nc(nc2c1ncn2c3ccc(cc3)[N+](=O)[O-])c4ccc(cc4)[N+](=O)[O-],1
C[Si](C)(CCCOCC1CO1)c2ccc(cc2)[Si](C)(C)CCCOCC3CO3,1
[O-][N+](=O)c1ccc(Nc2ncnc3c2ncn3c4ccc(cc4)[N+](=O)[O-])cc1,1
O=Cc1ccc(cc1)C(=O)ON(OCc2ccccc2)C(=O)c3ccccc3,1
Cc1cc(cc(C)n1)c2cc3N(C4CC4)C5=CC(=O)N(O)C(=O)N5c3cc2F,1
CC(=CCc1ccc(O)c2C(=O)c3c(O)c4c(OC5OC=CC45O)cc3Oc12)C,1
CC(C)CCCC(C)C1CCC2C3CC4OC45CC(O)CCC5(C)C3CCC12C,1
CC1\C=C(\C=C)/C(=O)OC2CC[N+]3(C)CC=C(COC(=O)C1(C)OC(=O)C)C23O,1
CC(=O)OCC[C@@H](C=O)c1c(O)cc2C(=O)c3cc(O)cc(O)c3C(=O)c2c1O,1
OC(=O)c1ccccc1C2=C3C=C(Br)C(=O)C(=C3Oc4c(Br)c(O)c(Br)cc24)Br,1
CC(C)(O)CCc1ccc(O)c2C(=O)c3c(O)c4C5C=COC5Oc4cc3Oc12,1
CCN(CC)c1ccc(cc1)C(=C2C=CC(=[N+](CC)CC)C=C2)c3ccccc3,1
Cc1ccccc1N=Nc2ccc(N=Nc3c(O)ccc4ccccc34)c(C)c2,1
[O-][N+](=O)c1ccc2N(S\C(=N/C(=O)c3ccccc3)\c2c1)C(=O)c4ccccc4,1
OC[C@H]1O[C@@H](Oc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)[C@H](O)[C@@H](O)[C@@H]1O,1
CN(C)c1ccc2c(ccc(\C=C\c3cc(C)n(c3C)c4ccccc4)[n+]2C)c1,1
N[C@@H](CCC(=O)N[C@@H](CS\C(=C(\Cl)/C(=C(Cl)Cl)Cl)\Cl)C(=O)NCC(=O)O)C(=O)O,1
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,1
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O)c4c(O)c3C(=O)c12)C(=O)C,1
OC[C@H]1O[C@@H](Oc2cccc3C(=O)c4cccc(O)c4C(=O)c23)[C@H](O)[C@@H](O)[C@@H]1O,1
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc4ccc(cc24)N=N#N)cc1,1
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc4cc(ccc24)N=N#N)cc1,1
CO[C@@H](C)[C@](O)(C(=O)OCC1=CCN2CC[C@H](OC(=O)\C(=C/C)\C)[C@@H]12)C(C)(C)O,1
OS(=O)(=O)c1ccc(Oc2ccc3c4ccccc4C(=O)c5cccc2c35)cc1,1
C\C=C/1\CC(C)C(C)(OC(=O)C)C(=O)OCC2=CCN(C)CCC(OC1=O)C2=O,1
Cc1c(cc(cc1[N+](=O)[O-])N=[N+]([O-])c2cc(c(C)c(c2)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],1
Cc1ccc(N=Nc2c(O)c(cc3cc(ccc23)S(=O)(=O)O)S(=O)(=O)O)c(C)c1,1
CCN(CC)CCNc1ccc(COS(=O)(=O)C)c2Sc3ccccc3C(=O)c12,1
Cc1ccc(Nc2ccc(N)c3C(=O)c4ccccc4C(=O)c23)c(c1)S(=O)(=O)O,1
C[C@H]1\C=C(\C=C)/C(=O)O[C@@H]2CC[N+]3(C)CC=C(COC(=O)[C@@]1(C)OC(=O)C)C23O,1
CC(C)(O)CCc1ccc(O)c2C(=O)c3c(O)c4[C@@H]5C=CO[C@@H]5Oc4cc3Oc12,1
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc4cc(ccc24)N=[N+]=[N-])cc1,1
COc1cc(NC(C)CCCN)c2ncccc2c1.OP(=O)(O)O.OP(=O)(O)O,1
Cc1ccccc1\N=N\c2ccc(N\N=C/3\C(=O)C=Cc4ccccc34)c(C)c2,1
[H+].[H+].[Cl-].[Cl-].CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc3ccc(OC)cc13,1
CO[C@H](C)C(O)(C(=O)OCC1=CCN2CC[C@H](OC(=O)\C(=C/C)\C)[C@@H]12)C(C)(C)O,1
CC(C)CCCC(C)[C@H]1CC[C@H]2[C@@H]3C[C@@H]4O[C@@]45C[C@@H](O)CC[C@]5(C)[C@H]3CC[C@]12C,1
COc1cccc2C(=O)c3c(O)c4CC(O)(CC(O)c4c(O)c3C(=O)c12)C(=O)C,1
[Cl-].[Cl-].CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc3ccc(OC)nc13,1
CC(=CCc1ccc(O)c2C(=O)c3c(O)c4c(O[C@H]5OC=C[C@@]45O)cc3Oc12)C,1
C\C=C/1\C[C@@H](C)[C@](C)(OC(=O)C)C(=O)OC\C\2=C\CN(C)CC[C@@H](OC1=O)C2=O,1
[O-][N+](=O)c1ccc2N(S\C(=N\C(=O)c3ccccc3)\c2c1)C(=O)c4ccccc4,1
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc4ccc(cc24)N=[N+]=[N-])cc1,1
[O-][N+](=O)c1ccc(cc1)C(=O)ON(OCc2ccccc2)C(=O)c3ccccc3,1
Cc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])N=[N+]([O-])c2cc(cc(c2C)[N+](=O)[O-])[N+](=O)[O-],1
COc1ccc(cc1)c2nc([nH]c2c3ccc(OC)cc3)c4ccc(C)cc4C,1
[O-][N+](=O)c1oc(\C=N\N2C(=O)C=C(C=C2c3ccccc3)c4ccccc4)cc1,1
[O-][N+](=O)c1cccc(c1)C(=O)ON(OCc2ccccc2)C(=O)c3ccccc3,1
Cc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])N=[N+]([O-])c2cc(c(C)c(c2)[N+](=O)[O-])[N+](=O)[O-],1
Nc1ncnc2c1ncn2C(c3ccccc3)(c4ccccc4)c5ccccc5,1
NC1CCN(C1)c2nc3N(C=C(C(=O)O)C(=O)c3cc2F)c4ccc(F)cc4F,1
COc1ccc(cc1)c2nc(c3ccc(OC)cc3)c([nH]2)c4ccc(OC)cc4,1
COC(=O)c1cc2c3ccccc3[nH]c2c(n1)c4ccc5C(=O)C=CC(=O)c5n4,1
OCC1OC(C(O)C1O)n2cnc3c(NCc4ccc(cc4)[N+](=O)[O-])ncnc23,1
COc1ccc(cc1OC)c2nc(c3ccc(C)cc3)c([nH]2)c4ccc(C)cc4,1
C\C(=C/C(=C/C1=CCOC1=O)/C)\C=C\C=C(/C)\C(=O)C23OC2C(O)(CCO)NC3=O,1
CC(C)CCCC(C)C1CCC2C3C(OO)C=C4CC(O)CCC4(C)C3CCC12C,1
Nc1c2ncn(c2nc[n+]1[O-])C(c3ccccc3)(c4ccccc4)c5ccccc5,1
C[C@H]1O[C@@H](Oc2cc(O)c3C(=O)c4c(O)cc(C)cc4C(=O)c3c2)[C@H](O)[C@@H](O)[C@@H]1O,1
COc1cccc2C(=O)c3c(O)c4CC(O)(CC(O)c4c(O)c3C(=O)c12)C(=O)CO,1
CC(C)(O)CCc1ccc(O)c2C(=O)c3c(O)c4c(OC5OC=CC45O)cc3Oc12,1
CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3cc2F)c4ccc(F)cc4F,1
CC[C@]1(O)C[C@@H](O)c2c(O)c3C(=O)c4c(O)cccc4C(=O)c3cc2[C@@H]1C(=O)OC,1
COc1ccc2nc3cc(Cl)ccc3c(NC(C)CCCN(CCCl)CCCl)c2c1,1
Oc1c(Br)cc2c(Oc3c(Br)c(O)c(Br)cc3C24OS(=O)(=O)c5ccccc45)c1Br,1
OC[C@H]1O[C@@H](Oc2cc(O)cc3Oc4c(O)ccc(O)c4C(=O)c23)[C@H](O)[C@@H](O)[C@@H]1O,1
C1CN=C(N\N=C\c2c3ccccc3c(\C=N\NC4=NCCN4)c5ccccc25)N1,1
CC(C)CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@@H]2[C@@H]1C[C@H](OC(=O)C)[C@]23CO3,1
CC(C)CCCC(C)C1CCC2C3C=CC4(CC(O)CCC4(C)C3CCC12C)OO,1
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,1
COC(=O)\C=C\C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C(=O)OC)/C)\C,1
Clc1cc(Cl)cc(c1)N2C(=O)N3C[C@H](C[C@@]3(Cc4ccc(cc4)C#N)C2=O)N=[N+]=[N-],1
CC(C)CCCC(C)C1CCC2C3CC(O)C4(O)CC(O)CCC4(C)C3CCC12C,1
Oc1c(cc2ccccc2c1N=Nc3cc(Cl)ccc3Cl)C(=O)Nc4ccccc4,1
CCCCCCCCCCCCCC(=O)N(O)c1ccc2c(Cc3ccccc23)c1,1
CCN(CC)CCOc1ccc2c(c1)C(=O)c3cc(OCCN(CC)CC)ccc23,1
CC(=O)N(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2ccc(Oc3ccc(Cl)cc3)cc2,1
COc1c2[C@@H]3C=CO[C@H]3Oc2cc4Oc5c(CCC(C)(C)O)ccc(O)c5C(=O)c14,1
CC(C)CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2[C@@H]1C[C@H](OC(=O)C)[C@]23CO3,1
CCN(CC)CCNc1ccc(CO)c2Sc3ccccc3C(=O)c12.CS(=O)(=O)O,1
OC[C@H]1O[C@@H](Oc2ccc(O)c3Oc4cc(O)cc(O)c4C(=O)c23)[C@H](O)[C@@H](O)[C@@H]1O,1
COc1c2[C@@H]3C=CO[C@@H]3Oc2cc4Oc5c(CCC(C)(C)O)ccc(O)c5C(=O)c14,1
CC(=O)OCc1c(O)c(C(=O)O)c(C)c2Oc3c(C=O)c(O)cc(C)c3C(=O)Oc12,1
[H+].[H+].[Cl-].[Cl-].CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc3ccc(OC)cc13,1
CC(C)CCCC(C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1
CC(C)CCCC(C)[C@H]1CC[C@H]2[C@@H]3[C@H](OO)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1
CC(C)CCCC(C)[C@H]1CC[C@H]2[C@@H]3C=CC4(C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)OO,1
[H+].[H+].[Cl-].[Cl-].CCN(CCCl)CCCNc1c2ccccc2nc3c1ccc4ccccc34,1
Clc1ccc(Cl)c(N\N=C\2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccccc4)c1,1
CC[C@@]1(O)C[C@H](O)c2c(O)c3C(=O)c4c(O)cccc4C(=O)c3cc2[C@H]1C(=O)OC,1
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O)c4c(O)c3C(=O)c12)C(=O)CO,1
[H+].[H+].[Cl-].[Cl-].CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2n1,1
[H+].[H+].[Cl-].[Cl-].CCN(CCCl)CCCNc1c2ccccc2nc3c1ccc4cccnc34,1
CC(C)(O)CCc1ccc(O)c2C(=O)c3c(O)c4c(O[C@H]5OC=C[C@@]45O)cc3Oc12,1
ON1C=Nc2c(ncn2C(c3ccccc3)(c4ccccc4)c5ccccc5)C1=N,1
C\C(=C/C(=C/C1=CCOC1=O)/C)\C=C/C=C(\C)/C(=O)C23O[C@H]2[C@](O)(CCO)NC3=O,1
CC(C)(C)c1ccc(cc1)C(=O)ON(OCc2ccccc2)C(=O)c3ccccc3,1
CCN(CCCl)c1ccc(CCCNc2c3ccccc3nc4ccccc24)cc1,1
CC(C)CC(=O)O[C@@H]1OC=C(COC(=O)C)C2=C[C@H](OC(=O)CC(C)C)[C@]3(CO3)[C@@H]12,1
COc1cc(NS(=O)(=O)C)ccc1Nc2c3ccccc3nc4cc(ccc24)N=N#N,1
CCCCCCCC(=O)\N=C\1/SN(C(=O)CCCCCCC)c2ccc(cc12)[N+](=O)[O-],1
[O-][N+](=O)c1ccc2N(S\C(=N/C(=O)c3ccc(Cl)cc3)\c2c1)C(=O)c4ccc(Cl)cc4,1
[O-][N+](=O)c1ccc2N(S\C(=N/C(=O)c3ccccc3Cl)\c2c1)C(=O)c4ccccc4Cl,1
OCCc1ccc(Nc2ccc(O)c3C(=O)c4c(O)ccc(c4C(=O)c23)[N+](=O)[O-])cc1,1
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c3C(=O)c4c(O)ccc(O)c4Oc3c1,1
COC(=O)\C(=C\C)\C=C(/C)\C=C(/C)\C=C\C=C(/C)\C(=O)[C@@]12O[C@@H]1[C@](O)(CCO)NC2=O,1
C[C@@H]1CCCCN1CCCNCC(=O)Nc2c(C(=O)c3ccccc3F)c(C)nn2C,1
COc1cc(NS(=O)(=O)C)ccc1Nc2c3ccccc3nc4ccc(cc24)N=N#N,1
[O-][N+](=O)c1ccc2N(S\C(=N/C(=O)c3cccc(Cl)c3)\c2c1)C(=O)c4cccc(Cl)c4,1
Oc1c(N=Nc2ccc(cc2)S(=O)(=O)O)c3ccc(cc3cc1S(=O)(=O)O)S(=O)(=O)O,1
[Na+].[Na+].OC(=O)c1ccccc1C2=C3C=C(Br)C(=O)C(=C3Oc4c(Br)c(O)c(Br)cc24)Br,1
[Na+].OS(=O)(=O)c1cc(Nc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-])ccc1Nc3ccccc3,1
COc1cc(NS(=O)(=O)C)ccc1Nc2c3ccccc3nc4cc(ccc24)N=[N+]=[N-],1
COc1cc(NS(=O)(=O)C)ccc1Nc2c3ccccc3nc4ccc(cc24)N=[N+]=[N-],1
COc1cc(O)c2C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc(O)c3Oc2c1,1
COC(=O)C(=CC)\C=C(\C)/C=C(C)\C=C/C=C(\C)/C(=O)[C@]12O[C@H]1[C@@](O)(CCO)NC2=O,1
CCCn1cc2C[C@@H]3[C@H](C=C(C)CN3C)c4cccc1c24.OC(C(O)C(=O)O)C(=O)O,1
CCCCCCCC(=O)\N=C/1\SN(C(=O)CCCCCCC)c2ccc(cc12)[N+](=O)[O-],1
[O-][N+](=O)c1ccc2N(S\C(=N\C(=O)c3ccccc3Cl)\c2c1)C(=O)c4ccccc4Cl,1
[O-][N+](=O)c1ccc2N(S\C(=N\C(=O)c3cccc(Cl)c3)\c2c1)C(=O)c4cccc(Cl)c4,1
[O-][N+](=O)c1ccc2N(S\C(=N\C(=O)c3ccc(Cl)cc3)\c2c1)C(=O)c4ccc(Cl)cc4,1
[H+].[Cl-].CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3cc2F)c4ccc(F)cc4F,1
CN(C)CCCNc1c2ccccc2nc3c(ccc(c13)[N+](=O)[O-])N(CCO)CCO,1
CC(=O)N(Nc1ccc2c(Cc3ccccc23)c1)c4ccc5c(Cc6ccccc56)c4,1
CCN(CCC#N)c1cc(NC(=O)C)c(cc1OC)n2nc3c(Br)cc(N)c(Cl)c3n2,1
[O-][N+](=O)c1cc(c(Nc2c(cc(cc2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c(c1)[N+](=O)[O-])[N+](=O)[O-],1
CC(=O)Oc1c(OC(=O)C)c2c(ccc3c4ccccc4c5cccc1c5c23)[N+](=O)[O-],1
Nc1cc(N)c(cc1N=Nc2ccc(cc2)S(=O)(=O)N)N=Nc3ccc(cc3)S(=O)(=O)N,1
N[C@H](CCC(=O)N[C@H](CSc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O,1
COc1cc(NS(=O)(=O)C)ccc1Nc2c3ccc(cc3nc4c(C)cccc24)N=N#N,1
CCCCCCCCCCCCCCN(OC(=O)C)c1ccc2c(Cc3ccccc23)c1,1
OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,1
CC(\C=C(/C#N)\c1ccc(Cl)c(Cl)c1)C(C(C#N)c2ccc(Cl)c(Cl)c2)c3ccccc3,1
COC(=O)\C(=C/CO)\C=C(/C)\C=C(/C)\C=C\C=C(/C)\C(=O)C12OC1C(O)(CCO)NC2=O,1
OC1=C\C(=N/c2ccc(cc2)[N+](=O)[O-])\C(=O)C=C1c3nnc(NC(=O)c4ccccc4)s3,1
