smiles,ID,endpoint,MW
NC(CO)C(=O)O,4941,0,105.04
OC(=O)C(Cl)CCl,4942,0,141.96
CC(=O)\C(=N/O)\C,4943,0,101.05
Clc1ccncc1,4944,0,113
COP(=O)(O)OC,4945,0,126.01
NC1CCCCC1,4946,0,99.1
FC(F)(F)C(Cl)Br,4947,0,195.89
O=[Sb](=O)O[Sb](=O)=O,4948,0,321.78
O=[V](=O)O[V](=O)=O,4949,0,179.87
[Na+].CNCC(=O)O,4950,0,112.04
[Na+].[Na+].OP(=O)(O)O,4951,0,143.96
[Mn+2].OP=O.OP=O,4952,0,182.88
N.N.O[W](=O)(=O)O,4953,0,284
CC(=O)\C(=N\O)\C,4954,0,101.05
CC(C)CC(C)N,4955,0,101.12
CCCC[N+](=O)[O-],4956,0,103.06
CC(Br)(CBr)CBr,4957,0,291.81
C[Si](C)(C)CC=C,4958,0,114.09
[Na+].OC(=O)C(Cl)Cl,4959,0,150.93
[Mg+2].[Mg+2].[Mg+2].O[Si](=O)O,4960,0,149.93
CC(CO)[N+](=O)[O-],4961,0,105.04
CC1OC(=O)C=C1,4962,0,98.04
NC1=NNC(=S)S1,4963,0,132.98
[K+].[K+].Cl[Pd-2](Cl)(Cl)Cl,4964,0,323.71
N.N.Cl[Pd-2](Cl)(Cl)Cl,4965,0,279.83
N.N.N.N.[Cl-].[Cl-].[Pt+2],4966,0,333.01
CC(=O)OCCO,4967,0,104.05
C[C@@H](CO)[N+](=O)[O-],4968,0,105.04
O.[Na+].OCl(=O)(=O)=O,4969,0,140.96
O.[Mn+2].OS(=O)(=O)O,4970,0,170.91
OCc1occc1,4971,0,98.04
Brc1ccccc1,4972,0,155.96
COC(C)CCO,4973,0,104.08
COC(=O)C(=C)C,4974,0,100.05
FC(F)C(F)(F)F,4975,0,120
CC(C)(CO)CO,4976,0,104.08
CN1CCCC1=O,4977,0,99.07
C1CCCNCC1,4978,0,99.1
O=C1CCC(=O)O1,4979,0,100.02
CCCNCCC,4980,0,101.12
Cc1oc(C)cc1,4981,0,96.06
CN1CCOCC1,4982,0,101.08
COP(=O)(C)OC,4983,0,124.03
CC(C)NC(C)C,4984,0,101.12
Clc1ccccc1,4985,0,112.01
O=S1(=O)CCCC1,4986,0,120.02
NC(=S)NCC=C,4987,0,116.04
NCCNCCN,4988,0,103.11
OCCNCCO,4989,0,105.08
OCNC(=O)CCl,4990,0,123.01
O=C1CSC(=S)N1,4991,0,132.97
CCOCC(=O)O,4992,0,104.05
CC(C)OC(=O)C,4993,0,102.07
C\C=N\N(C)C=O,4994,0,100.06
Cc1cccnc1,4995,0,93.06
Fc1cccnc1,4996,0,97.03
OCC1CCCO1,4997,0,102.07
CCOC(=O)C=C,4998,0,100.05
NCCS(=O)(=O)O,4999,0,125.01
Cc1ccccc1,5000,0,92.06
COP(=S)(Cl)OC,5001,0,159.95
O=S1(=O)CC=CC1,5002,0,118.01
FC(Cl)C(F)(F)F,5003,0,135.97
O=C1CNC(=O)N1,5004,0,100.03
O=C1OC(=O)C=C1,5005,0,98
CCCCNCC,5006,0,101.12
CCN(CC)CC,5007,0,101.12
OC1CCCCC1,5008,0,100.09
CC(Br)(CCl)CBr,5009,0,247.86
Oc1ccccc1,5010,0,94.04
CCOCOCC,5011,0,104.08
CCOC(C)(C)C,5012,0,102.1
OCCOCCO,5013,0,106.06
CC(C)CC(C)O,5014,0,102.1
Nc1ccccn1,5015,0,94.05
CC1=CCC(=O)O1,5016,0,98.04
C=CCNCC=C,5017,0,97.09
Cc1ccccn1,5018,0,93.06
CC(C)CC(=O)C,5019,0,100.09
Sc1ccccc1,5020,0,110.02
Clc1cccnc1,5021,0,113
CCC(=O)C(=O)C,5022,0,100.05
N#CSCSC#N,5023,0,129.97
Cc1ccncc1,5024,0,93.06
O=C1CCCCC1,5025,0,98.07
CN1CCNCC1,5026,0,100.1
C[Si](C)(CCl)C=C,5027,0,134.03
CN(C)CCCN,5028,0,102.12
CC(=O)OC(=O)C,5029,0,102.03
OC(=O)C(Cl)(Cl)Cl,5030,0,161.9
OCNC(=O)C=C,5031,0,101.05
Cc1cnccn1,5032,0,94.05
CCC(C)(C)OC,5033,0,102.1
CC(=C)OC(=O)C,5034,0,100.05
CCc1occc1,5035,0,96.06
Nc1ccccc1,5036,0,93.06
CCC(CC)[N+](=O)[O-],5037,0,117.08
NCCc1c[nH]cn1,5038,0,111.08
Oc1ccnc(O)n1,5039,0,112.03
FC(F)(F)C(F)(F)Cl,5040,0,153.96
C=C[C@H]1CCC=CC1,5041,0,108.09
ClCc1ccncc1,5042,0,127.02
C[N+](C)(C)CC(=O)O,5043,0,118.09
CCCC(=O)OCC,5044,0,116.08
Cc1cccc(N)c1,5045,0,107.07
OC(=O)[C@@H]1CSCN1,5046,0,133.02
Clc1cccc(Br)c1,5047,0,189.92
C1CCC2(CC1)CO2,5048,0,112.09
OC(=O)c1occc1,5049,0,112.02
Oc1ccccc1Cl,5050,0,128
CCCCCCC=C,5051,0,112.13
CC(=O)N(N)C(=O)C,5052,0,116.06
NC1CCCC(N)C1,5053,0,114.12
N\C(=C(\N)/C#N)\C#N,5054,0,108.04
COCCOCCO,5055,0,120.08
NC(=S)NNC(=S)N,5056,0,150
CC(C)(Br)C(Br)CCl,5057,0,261.88
CCCCCC(=O)O,5058,0,116.08
C\C=C/C=C\C(=O)O,5059,0,112.05
CC(C)C(N)C(=O)O,5060,0,117.08
O=C1CCCCCO1,5061,0,114.07
CC(C)OC(=O)CCl,5062,0,136.03
Oc1cc(O)ncn1,5063,0,112.03
CCOC(=O)[C@H](C)O,5064,0,118.06
C[N+]1(C)CCOCC1,5065,0,116.11
OC(=O)CCC(=O)O,5066,0,118.03
CC[C@@H](C)[C@H](C)CO,5067,0,116.12
CC[C@@H](CO)[N+](=O)[O-],5068,0,119.06
Clc1ccc(Br)cc1,5069,0,189.92
CCNC(=S)NCC,5070,0,132.07
CCCC[CH-][N+](=O)[O-],5071,0,116.07
OC(=O)\C=C/C(=O)O,5072,0,116.01
CSC(C)(C)\C=N/O,5073,0,133.06
O=C1C=CC(=O)C=C1,5074,0,108.02
N[C@@H]1CC[C@@H](N)CC1,5075,0,114.12
Oc1ccc(O)nn1,5076,0,112.03
[Cl-].C[N+](C)(C)CCO,5077,0,139.08
CC(CO)(CO)CO,5078,0,120.08
C=CC1CCC=CC1,5079,0,108.09
C=Cc1ccccc1,5080,0,104.06
Cc1ccc(N)cc1,5081,0,107.07
CC(O)CC(C)(C)O,5082,0,118.1
CC(=O)OC(C)(C)C,5083,0,116.08
OCCCCCCO,5084,0,118.1
CSC(C)(C)\C=N\O,5085,0,133.06
[Na+].[Na+].[O-][S+]([O-])[S+]([O-])[O-],5086,0,173.9
CC(=C)CC(C)(C)C,5087,0,112.13
NCCc1cnc[nH]1,5088,0,111.08
CCC(CO)[N+](=O)[O-],5089,0,119.06
CCCCC[N+](=O)[O-],5090,0,117.08
CC[Ge](Cl)(CC)CC,5091,0,196.01
CC[Pb](Cl)(CC)CC,5092,0,330.06
N\C(=C(/N)\C#N)\C#N,5093,0,108.04
NC1CCC(N)CC1,5094,0,114.12
C\N=C(/N)\N[N+](=O)[O-],5095,0,118.05
CC(CCC#N)C#N,5096,0,108.07
CCC(C)C(C)CO,5097,0,116.12
C[As+](C)(C)CC(=O)O,5098,0,179
[H+].[Cl-].Nc1ccccc1,5099,0,129.03
N[C@@H]1CCC[C@H](N)C1,5100,0,114.12
[H+].[Cl-].Clc1ccncc1,5101,0,148.98
[H+].[H+].[Cl-].[Cl-].CCNNCC,5102,0,160.05
[K+].O=C1CC(=O)C1=O,5103,0,136.96
[Na+].O=C1CC(=O)C1=O,5104,0,120.99
Cc1cccc(O)c1,5105,0,108.06
CCc1ccccc1,5106,0,106.08
CNc1ccccc1,5107,0,107.07
OC(=O)C(=O)C(=O)O,5108,0,117.99
CCCCCC(=O)N,5109,0,115.1
Cc1ccc(Br)cc1,5110,0,169.97
Clc1cccc(Cl)c1,5111,0,145.97
Cc1cccc(Br)c1,5112,0,169.97
C1CN2CCN1CC2,5113,0,112.1
Cc1ccc(C)cc1,5114,0,106.08
Clc1cncc(Cl)c1,5115,0,146.96
NCCCCCCN,5116,0,116.13
COP(=S)(OC)OC,5117,0,156
Oc1ccccc1O,5118,0,110.04
CCCCCCC=O,5119,0,114.1
Cc1ccccc1C,5120,0,106.08
CCCCOCC=O,5121,0,116.08
SCc1ccccc1,5122,0,124.03
CN(C)C(=S)N(C)C,5123,0,132.07
COP(=O)(OC)SC,5124,0,156
CCc1cnccn1,5125,0,108.07
ClC(Cl)(Cl)C(Cl)(Cl)Cl,5126,0,233.81
CNCCS(=O)(=O)O,5127,0,139.03
Clc1cccc(Cl)n1,5128,0,146.96
CCN(CC)CCO,5129,0,117.12
O=C1NC=NC(=O)N1,5130,0,113.02
NC(=O)NNC(=O)N,5131,0,118.05
CN(C)CCN(C)C,5132,0,116.13
Cc1ccccc1O,5133,0,108.06
ON1C(=O)CCC1=O,5134,0,115.03
Cc1oc(C=O)cc1,5135,0,110.04
OCC(O)C(O)CO,5136,0,122.06
Clc1ccc(Cl)nc1,5137,0,146.96
N#CCCCCC#N,5138,0,108.07
Cc1ccccc1Cl,5139,0,126.02
C=Cc1ccccn1,5140,0,105.06
CC(C)OP(=O)(C)F,5141,0,140.04
CN(C)C(=N)N(C)C,5142,0,115.11
CC(=O)CC(C)(C)O,5143,0,116.08
CSCC(N)C(=O)O,5144,0,135.04
CCOC(=O)OCC,5145,0,118.06
FC(F)(Cl)C(F)(F)Cl,5146,0,169.93
NC(=O)NCC(=O)O,5147,0,118.04
COP(=O)(SC)SC,5148,0,171.98
O=CC1C=COC=C1,5149,0,110.04
COC(F)(F)C(Cl)Cl,5150,0,163.96
Nc1cccc(Cl)c1,5151,0,127.02
CCCSSCC=C,5152,0,148.04
Cc1ccccc1Br,5153,0,169.97
CN(CCO)CCO,5154,0,119.09
OC1=C(O)C(=O)C1=O,5155,0,114
Clc1ccccc1Cl,5156,0,145.97
N#Cc1ccccc1,5157,0,103.04
Nc1ccc(O)cc1,5158,0,109.05
CCCCOCCO,5159,0,118.1
Fc1cccc(F)n1,5160,0,115.02
Cc1nccnc1C,5161,0,108.07
COC(=O)CC(=O)C,5162,0,116.05
C=CCOC(=O)C=C,5163,0,112.05
Cc1cnc(C)cn1,5164,0,108.07
CN1CCN(C)CC1,5165,0,114.12
O=C1CCCCCN1,5166,0,113.08
CCCCOC(=O)C,5167,0,116.08
Oc1cccc(O)c1,5168,0,110.04
Cc1ccc(Cl)cc1,5169,0,126.02
C=Cc1cccnc1,5170,0,105.06
Nc1ccc(Br)cc1,5171,0,170.97
CNCCCC(=O)O,5172,0,117.08
Nc1ccccc1Cl,5173,0,127.02
CCOC(=O)C(=O)C,5174,0,116.05
Cc1cccc(C)c1,5175,0,106.08
OCCOC(=O)C=C,5176,0,116.05
CC(=O)CCC(=O)C,5177,0,114.07
Cc1ccc(O)cc1,5178,0,108.06
OCc1ccccc1,5179,0,108.06
O1C=CC2OC2C=C1,5180,0,110.04
C=CN1CCCC1=O,5181,0,111.07
Clc1ccc(Cl)cc1,5182,0,145.97
CC1=C(O)C(=O)CC1,5183,0,112.05
CCOC(=O)C(=C)C,5184,0,114.07
CC(=O)n1ccnc1,5185,0,110.05
C=Cc1ccncc1,5186,0,105.06
OC(=O)\C=C\C(=O)O,5187,0,116.01
C1CCCC2OC2CC1,5188,0,126.1
Cc1cnc(S)nc1O,5189,0,142.02
C\C=C\1/C[C@H]2C[C@@H]1C=C2,5190,0,120.09
CC(O)COC(=O)C=C,5191,0,130.06
CN(C)C1CCCCC1,5192,0,127.14
COCCOC(=O)C=C,5193,0,130.06
CC(C)CNCC(C)C,5194,0,129.15
CCC(CCC=C)C=O,5195,0,126.1
O\N=C\c1ccncc1,5196,0,122.05
Cc1ccc(C)c(O)c1,5197,0,122.07
CCC(CO)(CO)CO,5198,0,134.09
Oc1cc(O)cc(O)c1,5199,0,126.03
NC(=O)c1cccnc1,5200,0,122.05
CCCCNCCCC,5201,0,129.15
OC(=O)CCCC(=O)O,5202,0,132.04
OCCc1ccccc1,5203,0,122.07
CCC\C=C(\CC)/C=O,5204,0,126.1
CCCCOCC(=O)O,5205,0,132.08
Cc1ccc(O)cc1C,5206,0,122.07
OC(=O)C[C@H](Cl)C(=O)O,5207,0,151.99
OC(=S)c1ccccc1,5208,0,138.01
C[C@@H](O)CNC[C@@H](C)O,5209,0,133.11
Fc1ccc(CCl)cc1,5210,0,144.01
Cc1c(O)cccc1O,5211,0,124.05
CCN=NC(C)(C)OO,5212,0,132.09
Cc1cc(O)nc(S)n1,5213,0,142.02
C[C@@H](O)c1ccccc1,5214,0,122.07
CN1CCCN(C)C1=O,5215,0,128.09
CCOCCOCCO,5216,0,134.09
OC(=O)C1OC1C(=O)O,5217,0,132.01
CCOC(=O)CC(C)O,5218,0,132.08
OCc1ccc(Cl)cc1,5219,0,142.02
CCCC[C@@H](CC)CN,5220,0,129.15
OCc1ccc(F)cc1,5221,0,126.05
Oc1ncc(F)c(O)n1,5222,0,130.02
NC(=N)c1ccccc1,5223,0,120.07
O\N=C\c1ccccn1,5224,0,122.05
CCOC(=O)CC(C)C,5225,0,130.1
ICCc1ccccc1,5226,0,231.97
C[C@@H](CC(=O)O)C(=O)O,5227,0,132.04
CSCCC(N)C(=O)O,5228,0,149.05
O=C\C=C/c1occc1,5229,0,122.04
Cc1cc(N)cc(N)c1,5230,0,122.08
SCCc1cnccn1,5231,0,140.04
ClCc1ccc(Br)cc1,5232,0,203.93
OCP(CO)(CO)CO,5233,0,156.06
Nc1nc(N)nc(Cl)n1,5234,0,145.02
OC(=O)c1cccnc1,5235,0,123.03
Cc1ccc(O)c(O)c1,5236,0,124.05
CCCCCCC1CO1,5237,0,128.12
c1ccc2[nH]ccc2c1,5238,0,117.06
O=C=NC1CCCCC1,5239,0,125.08
Cc1cc(Cl)ccc1O,5240,0,142.02
Cc1nnc(O)nc1O,5241,0,127.04
OCC(Br)(CO)[N+](=O)[O-],5242,0,198.95
CC[C@@H]([C@@H](C)O)[N+](=O)[O-],5243,0,133.07
CCc1ccc(C)nc1,5244,0,121.09
Cc1c(N)cccc1Cl,5245,0,141.03
NC1(CCCC1)C(=O)O,5246,0,129.08
Oc1nc(Cl)nc(Cl)n1,5247,0,164.95
CC(Br)c1ccccc1,5248,0,183.99
Cc1ccc(C=C)cc1,5249,0,118.08
OCc1ccc(Br)cc1,5250,0,185.97
CC1=CC(=O)C=CC1=O,5251,0,122.04
COC(=O)c1occc1,5252,0,126.03
OCc1ccc(O)cc1,5253,0,124.05
C[C@@H](O)COC[C@@H](C)O,5254,0,134.09
Cc1ccc(Cl)cc1N,5255,0,141.03
CCCC[C@@H](CC)CO,5256,0,130.14
Oc1c(Cl)cccc1Cl,5257,0,161.96
Cc1ccc(CCl)cc1,5258,0,140.04
CC(Cl)c1ccccc1,5259,0,140.04
Cc1cccc(c1)N=O,5260,0,121.05
Cc1cc(C)cc(O)c1,5261,0,122.07
c1ccc2scnc2c1,5262,0,135.01
CC\C=C\[C@@H](CC)C=O,5263,0,126.1
ON1CN(Cl)CN(Cl)C1,5264,0,171
CCCC[C@@H](CC)C=O,5265,0,128.12
NC1=N[C@@H](CS1)C(=O)O,5266,0,146.01
CCOC(=O)C(=C)C#N,5267,0,125.05
Cc1cccc(C)c1O,5268,0,122.07
ONc1ccc(Cl)cc1,5269,0,143.01
CC1=CC(=O)NC(=S)N1,5270,0,142.02
CCO[Si](C)(C)OCC,5271,0,148.09
Nc1ccc(Cl)c(Cl)c1,5272,0,160.98
CC(O)c1ccccc1,5273,0,122.07
OC(=O)c1ccccn1,5274,0,123.03
CCCCC(CC)CN,5275,0,129.15
CCCCC(CC)CO,5276,0,130.14
CC(O)CNCC(C)O,5277,0,133.11
CCCCC(CC)C=O,5278,0,128.12
O=C\C=C\c1occc1,5279,0,122.04
FC(F)(F)CC(F)(F)F,5280,0,152.01
[Na+].[Na+].[O-][S+]([O-])O[S+]([O-])[O-],5281,0,189.9
[Ba+2].[O-][N+](=O)[O-].[O-][N+](=O)[O-],5282,0,261.88
Cc1cnc(C)c(C)n1,5283,0,122.08
N.N.Cl[Pd-2](Cl)(Cl)(Cl)(Cl)Cl,5284,0,349.77
[Cl-].C[N+]1(C)CCOCC1,5285,0,151.08
CCC(O)OC(O)CC,5286,0,134.09
FC1=CNC(=O)NC1=O,5287,0,130.02
SC(=O)c1ccccc1,5288,0,138.01
CC(CC(=O)O)C(=O)O,5289,0,132.04
CC1=CNC(=S)NC1=O,5290,0,142.02
CC1=NNC(=O)NC1=O,5291,0,127.04
[Be+2].[O-][N+](=O)[O-].[O-][N+](=O)[O-],5292,0,132.99
OC(=O)CC(Cl)C(=O)O,5293,0,151.99
[Na+].OC(=O)\C=C/C(=O)O,5294,0,139
CCC(C(C)O)[N+](=O)[O-],5295,0,133.07
[K+].[K+].Cl[Pd-2](Cl)(Cl)(Cl)(Cl)Cl,5296,0,393.64
[K+].[K+].Br[Pt-2](Br)(Br)(Br)(Br)Br,5297,0,746.4
CCC(C)NC(C)CC,5298,0,129.15
[H+].[Cl-].Cc1ccc(N)cc1,5299,0,143.05
[H+].[Cl-].Cc1ccccc1N,5300,0,143.05
[H+].[Cl-].Cc1cccc(N)c1,5301,0,143.05
[H+].[Cl-].ClCc1ccncc1,5302,0,163
NN=C(N)N.OC(=O)O,5303,0,136.06
C\C=C\1/CC2CC1C=C2,5304,0,120.09
Cc1cccc(C=C)c1,5305,0,118.08
O.O.O.O.O.O.[Cl-].[Cl-].[Ni+2],5306,0,235.94
Nc1nc(N)nc(N)n1,5307,0,126.07
Cc1nc(N)nc(N)n1,5308,0,125.07
OC(=O)c1ccccc1,5309,0,122.04
CCNc1ccccc1,5310,0,121.09
Cc1ccc(cc1)C#N,5311,0,117.06
N#CCCNCCC#N,5312,0,123.08
NCCCNCCCN,5313,0,131.14
Clc1cccc(C=O)c1,5314,0,140
NC(=O)c1cnccn1,5315,0,123.04
C[Si](C)(C)O[Si](C)(C)C,5316,0,162.09
CCCCOC(=O)C=C,5317,0,128.08
NCCN1CCNCC1,5318,0,129.13
CCCCCCCCC,5319,0,128.16
CC(=O)c1ccccn1,5320,0,121.05
CC(C)COC(=O)C=C,5321,0,128.08
CN(C)c1ccccc1,5322,0,121.09
CCCCCCCCBr,5323,0,192.05
COc1ccccc1O,5324,0,124.05
NC(=O)c1ccccc1,5325,0,121.05
CSc1ccc(Cl)cc1,5326,0,158
C[Si](C)(C)N[Si](C)(C)C,5327,0,161.11
O=CNc1ccccc1,5328,0,121.05
CC(C)(C)OC(=O)C=C,5329,0,128.08
Oc1cc(Cl)cc(Cl)c1,5330,0,161.96
O=C1NC(=O)NC(=O)N1,5331,0,129.02
Clc1ccccc1C=C,5332,0,138.02
BrCc1ccc(Br)cc1,5333,0,247.88
Clc1ccc(Cl)c(Cl)c1,5334,0,179.93
COc1ccc(O)cc1,5335,0,124.05
c1ccc2[nH]cnc2c1,5336,0,118.05
Cc1ccc(C)c(C)c1,5337,0,120.09
Nc1ccc(C=O)cc1,5338,0,121.05
OC(CC(=O)O)C(=O)O,5339,0,134.02
o1ccc2ccccc12,5340,0,118.04
N#CCc1ccccc1,5341,0,117.06
Clc1cccc(Cl)c1Cl,5342,0,179.93
C=CC1CC2CC1C=C2,5343,0,120.09
Cc1ccc(C=O)cc1,5344,0,120.06
CC(=O)c1ccncc1,5345,0,121.05
CC(=O)c1ccccc1,5346,0,120.06
CC(C)CCOC(=O)C,5347,0,130.1
CC(C)c1ccccc1,5348,0,120.09
Cc1cc(C)cc(C)c1,5349,0,120.09
NC(=O)N\N=C\C(=O)O,5350,0,131.03
CCOC(=O)CC(=O)C,5351,0,130.06
O=C1CC2SCC=CN12,5352,0,141.02
CCCCCC[N+](=O)[O-],5353,0,131.09
COCCOCCOC,5354,0,134.09
COC(C)(C)CC(=O)C,5355,0,130.1
CC(C)OC(=O)C(=C)C,5356,0,128.08
OCCN1CCNCC1,5357,0,130.11
Nc1cc(Cl)cc(Cl)c1,5358,0,160.98
CCCCCCCCO,5359,0,130.14
[O-][N+](=O)c1ccccc1,5360,0,123.03
FC(F)C(F)C(F)(F)F,5361,0,152.01
Oc1ccccc1C=O,5362,0,122.04
Oc1ccc(Cl)c(Cl)c1,5363,0,161.96
Oc1ccc(C=O)cc1,5364,0,122.04
CCCCN(CC)CC,5365,0,129.15
Oc1ccc(Cl)cc1Cl,5366,0,161.96
Oc1cccc(Cl)c1Cl,5367,0,161.96
CCc1ccccc1N,5368,0,121.09
Nc1cc(Cl)ccc1Cl,5369,0,160.98
Cc1ccccc1C=O,5370,0,120.06
CCc1ccccc1O,5371,0,122.07
CCCCCCC(=O)O,5372,0,130.1
ClCc1ccc(Cl)cc1,5373,0,159.98
Clc1ccccc1C=O,5374,0,140
CCc1ccc(C)cc1,5375,0,120.09
CCCOC(=O)C(=C)C,5376,0,128.08
Cc1cc(O)ccc1Cl,5377,0,142.02
OCC(CO)(CO)CO,5378,0,136.07
Cc1cccc(O)c1C,5379,0,122.07
c1ccc2sncc2c1,5380,0,135.01
CC(=C)c1ccccc1,5381,0,118.08
NC(CC(=O)O)C(=O)O,5382,0,133.04
Clc1cc(Cl)nc(Cl)n1,5383,0,181.92
S=C1SSC2=NCCN12,5384,0,175.95
COC(=O)CC(=O)OC,5385,0,132.04
OC1(CCCCC1)C#N,5386,0,125.08
CCCCOCCCC,5387,0,130.14
Clc1ccc(C=O)cc1,5388,0,140
CCN(CC)CCCN,5389,0,130.15
Clc1cc(Cl)cc(Cl)c1,5390,0,179.93
ClC1=CC(=O)C=CC1=O,5391,0,141.98
Cc1cccc(c1)C#N,5392,0,117.06
CN(C)c1ccncc1,5393,0,122.08
Nc1nc(Cl)cc(Cl)n1,5394,0,162.97
Oc1cc(Cl)ccc1Cl,5395,0,161.96
Cc1ccc(CO)cc1,5396,0,122.07
CC(=C)C(=O)OCCO,5397,0,130.06
Cc1cccc(O)c1N,5398,0,123.07
CC(C)N=C=NC(C)C,5399,0,126.12
ClCC(CCl)(CCl)CCl,5400,0,207.94
Cc1ccccc1C#N,5401,0,117.06
CCC\C=C(/CC)\C=O,5402,0,126.1
Cc1ccccc1C(=O)O,5403,0,136.05
CC1(C)C2CCC(=C)C1C2,5404,0,136.13
ClCc1cccc(CCl)c1,5405,0,174
Cc1ccc2[nH]nnc2c1,5406,0,133.06
CC(N)Cc1ccccc1,5407,0,135.1
FC(F)OC(Cl)C(F)(F)F,5408,0,183.97
Nc1nc2ccccc2s1,5409,0,150.03
CN(N=O)c1cccnc1,5410,0,137.06
CCCCOC(=O)CCC,5411,0,144.12
CCC[C@@H](O)[C@@H](CC)CO,5412,0,146.13
BrCc1ccccc1CBr,5413,0,261.9
Cc1ccc(C)c(O)c1C,5414,0,136.09
C[C@@H]1O[C@H]1c2ccccc2,5415,0,134.07
COc1ccc(CO)cc1,5416,0,138.07
CC(O)COC(=O)C(=C)C,5417,0,144.08
O[C@@H]([C@H](O)C(=O)O)C(=O)O,5418,0,150.02
OS(=O)c1ccc(Cl)cc1,5419,0,175.97
ClCCN(CCCl)CCCl,5420,0,203
C[C@@]12CC[C@H](C[C@@H]1O2)C=C,5421,0,138.1
Oc1nsc2ccccc12,5422,0,151.01
O1C2C1C3N=NC2C4OC34,5423,0,138.04
Cc1cccc(c1)C(=O)O,5424,0,136.05
ONc1ccc(Cl)c(Cl)c1,5425,0,176.97
CCCCN(N)CCCC,5426,0,144.16
CC1(C)[C@@H]2CC[C@@H](C2)C1=C,5427,0,136.13
CC(C)[C@@H]1CC[C@@H](C)CC1,5428,0,140.16
CCCCCC(=O)OCC,5429,0,144.12
C[C@@H](S)C(=O)NCC(=O)O,5430,0,163.03
NC(=O)N(CC(=O)O)N=O,5431,0,147.03
N[C@@H]1C[C@H]1c2ccccc2,5432,0,133.09
Oc1oc2ccccc2n1,5433,0,135.03
OC(=O)\C=C\c1c[nH]cn1,5434,0,138.04
C1CC[C@@H]2CCCC[C@H]2C1,5435,0,138.14
Nc1cc(Cl)cc(Cl)c1O,5436,0,176.97
CCSCC[C@H](N)C(=O)O,5437,0,163.07
N[C@@H](CCC(=O)O)C(=O)O,5438,0,147.05
ClCc1ccccc1CCl,5439,0,174
SC(=N\C=C\N=C(S)S)S,5440,0,209.94
FC(F)(F)C(=O)C(F)(F)F,5441,0,165.99
ClCc1ccc(CCl)cc1,5442,0,174
CC\C=C\CC\C=C\C=O,5443,0,138.1
Sc1nc2ccccc2[nH]1,5444,0,150.03
Sc1nc2ccccc2s1,5445,0,166.99
BrC[C@](Br)(CCC#N)C#N,5446,0,263.89
CCCC[C@H](CC)C(=O)O,5447,0,144.12
CCCN(CCC)CCC,5448,0,143.17
CN(N=O)c1ccncc1,5449,0,137.06
CNC(=O)N(O)C(=O)NC,5450,0,147.06
C\C(=C(\Cl)/C(=O)O)\C(=O)O,5451,0,163.99
ClCc1ccc(cc1)C#N,5452,0,151.02
C[C@@H](CCN(C)C)N(C)C,5453,0,144.16
NC(=S)Nc1ccccc1,5454,0,152.04
OCc1ccc(cc1)C#N,5455,0,133.05
[O-][N+](=O)c1cccc(I)c1,5456,0,248.93
CC(=C)[C@H]1CCC(=CC1)C,5457,0,136.13
Cc1ccc(cc1)C(=O)O,5458,0,136.05
Nc1nc2ncnc2c[nH]1,5459,0,135.05
COc1ccc(CCl)cc1,5460,0,156.03
Oc1[nH]cnc2nncc12,5461,0,136.04
[O-][N+](=O)\C=C\c1occc1,5462,0,139.03
OCC(O)COP(=O)(O)O,5463,0,172.01
OC\C=C\c1ccccc1,5464,0,134.07
CC(Br)C(=O)NC(C)(C)C,5465,0,207.03
C1C=C[C@@H]2[C@@H]3C[C@@H](C=C3)[C@H]12,5466,0,132.09
BrCc1ccc(CBr)cc1,5467,0,261.9
CCCC(CCC)C(=O)O,5468,0,144.12
BrCc1cccc(CBr)c1,5469,0,261.9
C1Cc2ccccc2CN1,5470,0,133.09
Oc1[nH]nc2ccccc12,5471,0,134.05
COP(=O)(NC(=O)C)SC,5472,0,183.01
Oc1ccc2[nH]ccc2c1,5473,0,133.05
FC(F)OC(F)(F)C(F)Cl,5474,0,183.97
O[C@H](C#N)c1ccccc1,5475,0,133.05
C1CC2OC2CCC3OC13,5476,0,140.08
CC1CCC2CC1C2(C)C,5477,0,138.14
Cc1cccc2[nH]nnc12,5478,0,133.06
ON(C=O)c1ccccc1,5479,0,137.05
On1nnc2ccccc12,5480,0,135.04
[O-][N+](=O)c1cccc(Cl)c1,5481,0,156.99
CCSCCC(N)C(=O)O,5482,0,163.07
C1C=CC2C3CC(C=C3)C12,5483,0,132.09
CC1(C)C2CCC(C2)C1=C,5484,0,136.13
CC1=CCC2CC1C2(C)C,5485,0,136.13
CC(C)c1ccccc1O,5486,0,136.09
C1CCC2CCCCC2C1,5487,0,138.14
CCCC(O)C(CC)CO,5488,0,146.13
CC(CCN(C)C)N(C)C,5489,0,144.16
CC(C)C1CCC(C)CC1,5490,0,140.16
CC(C)C1=CC=C(C)CC1,5491,0,136.13
OC(C(O)C(=O)O)C(=O)O,5492,0,150.02
CCCCC(CC)C(=O)O,5493,0,144.12
[Na+].[Na+].OC(=O)\C=C/C(=O)O,5494,0,161.99
[Na+].[Al+3].O[Si](=O)O.O[Si](=O)O,5495,0,205.92
O=C1NSc2ccccc12,5496,0,151.01
CC(=C)[C@@H]1CCC(=CC1)C,5497,0,136.13
[Cl-].C[N+](C)(CC=C)CC=C,5498,0,161.1
BrCC(Br)(CCC#N)C#N,5499,0,263.89
O=C1Nc2ccccc2O1,5500,0,135.03
[Cl-].OC[P+](CO)(CO)CO,5501,0,190.02
